ahe;year;bachelor;female;age
8,854166985;2008;1;0;32
6,730769157;2008;0;0;30
23,55769157;2008;1;0;27
27,77777863;2008;1;1;26
25,96153831;2008;1;0;25
19,71153831;2008;1;1;31
9,134614945;2008;0;0;31
3,846153736;2008;0;1;31
4,048583031;2008;0;1;27
12,83653831;2008;1;0;31
19,23077011;2008;0;0;31
8,653845787;2008;0;1;25
24,58791161;2008;1;0;34
17,30769157;2008;0;0;34
16,48351669;2008;0;1;26
15,38461494;2008;0;1;29
15;2008;0;0;31
27,47252655;2008;0;0;30
14,42307663;2008;1;0;26
33,65384674;2008;1;0;33
12,01923084;2008;0;0;32
14,10256386;2008;1;1;28
11,21794891;2008;0;0;31
11,09467411;2008;1;1;32
10,03365421;2008;0;0;28
4,567307472;2008;0;0;25
32,5;2008;0;0;30
23,31730843;2008;1;0;33
8,653845787;2008;0;0;25
29,56730843;2008;0;0;26
31,83676147;2008;1;0;34
58,89422989;2008;1;0;32
5,917159557;2008;0;1;29
28,84615326;2008;1;0;31
9,134614945;2008;1;1;31
17,7514801;2008;0;0;34
14,42307663;2008;1;1;31
21,63461494;2008;0;0;32
13,22115421;2008;0;0;33
21,63461494;2008;0;0;29
5,480769157;2008;1;1;34
6,25;2008;0;1;25
6,25;2008;0;0;30
13,70192337;2008;1;0;26
19,23077011;2008;0;0;34
12,01923084;2008;0;0;30
7,693269253;2008;0;0;30
6,25;2008;0;0;25
8,653845787;2008;0;1;27
10;2008;0;0;31
11,53846169;2008;0;0;30
14,42307663;2008;0;0;30
11,29807663;2008;0;0;25
13,22115421;2008;0;0;32
7,211538315;2008;0;0;27
8,653845787;2008;0;1;29
16,82692337;2008;0;0;25
22,11538506;2008;1;0;30
9,615385056;2008;0;0;25
8,653845787;2008;0;0;34
21,15384674;2008;1;0;26
15,38461494;2008;1;1;34
23,31730843;2008;1;0;26
14,5;2008;1;0;26
55,23731613;2008;1;0;32
19,23077011;2008;1;1;27
25,48077011;2008;1;0;26
31,25;2008;1;0;33
35,57692337;2008;1;1;31
6;2008;0;1;28
57,69230652;2008;1;1;28
13,73626328;2008;0;0;29
23,31730843;2008;1;1;31
5,769230843;2008;0;0;25
15,86538506;2008;1;1;30
15,38461494;2008;0;1;32
20,67307663;2008;1;1;31
16,82692337;2008;1;1;27
42,73504257;2008;1;1;34
19,23077011;2008;1;1;31
9,615385056;2008;0;1;31
11,05769253;2008;1;1;32
34,80769348;2008;1;0;33
4,945055008;2008;0;1;26
9,615385056;2008;0;0;34
15,38461494;2008;1;1;34
43,26922989;2008;1;0;27
23,07692337;2008;0;0;32
12,23776245;2008;0;0;26
19,22704124;2008;1;1;28
11,53846169;2008;0;0;28
9,615385056;2008;1;1;26
15,73426533;2008;1;0;27
13,46153831;2008;0;1;32
19,71153831;2008;1;1;28
19,23077011;2008;1;1;27
14,42307663;2008;0;0;25
19,23077011;2008;0;0;28
19,5;2008;1;0;29
13,18181801;2008;1;1;30
9,615385056;2008;0;0;27
9,615385056;2008;0;1;26
12,63736248;2008;0;0;26
13,46153831;2008;0;0;25
7,692307472;2008;0;1;26
17,94871712;2008;1;0;27
10,60606098;2008;1;0;33
25;2008;1;0;33
20,67307663;2008;1;1;33
31,25;2008;1;1;31
19,23077011;2008;1;0;31
27,40384674;2008;1;1;30
7,692307472;2008;1;0;29
13,46153831;2008;0;0;33
13,94230747;2008;0;1;34
14,42307663;2008;0;0;29
19,23077011;2008;1;0;34
10,57692337;2008;0;0;31
8,012820244;2008;0;1;26
18,75;2008;1;0;30
14,42307663;2008;1;0;29
13,94230747;2008;0;1;27
18,68131828;2008;1;0;25
7,692307472;2008;0;0;28
21,63461494;2008;1;0;33
16,56804657;2008;0;0;29
6,072874546;2008;1;1;27
23,50427437;2008;1;0;30
19,23077011;2008;1;0;27
20;2008;0;0;33
26,04166603;2008;0;1;30
9;2008;0;1;30
13,46938801;2008;0;0;29
12,01923084;2008;0;1;28
19,71153831;2008;0;0;32
16,34615326;2008;0;1;28
17,30769157;2008;0;0;25
13,46153831;2008;1;0;28
9,615385056;2008;0;0;32
17,30769157;2008;1;0;29
15,38461494;2008;0;1;27
25;2008;1;0;32
16,82692337;2008;1;1;32
19,23077011;2008;1;1;29
31,73077011;2008;1;0;34
28,84615326;2008;1;0;30
19,23077011;2008;0;0;32
20,19230843;2008;1;1;32
23,07692337;2008;1;0;31
19,95192337;2008;1;1;27
12,5714283;2008;0;0;29
14,28571415;2008;0;0;26
11,29903889;2008;0;1;31
13,46153831;2008;0;0;29
14,42307663;2008;1;1;27
19,23077011;2008;1;0;29
13,46153831;2008;1;1;27
51,28205109;2008;1;0;32
14,90384579;2008;0;0;27
28,84615326;2008;1;1;25
38,46154022;2008;1;0;26
12,98076916;2008;0;1;28
15,47842407;2008;1;1;27
12,01923084;2008;0;1;30
17,78846169;2008;0;1;31
4,807692528;2008;0;1;31
10,35503006;2008;1;1;28
15,38461494;2008;0;0;34
12,01923084;2008;0;0;33
15,38461494;2008;0;1;31
30,98290634;2008;1;1;30
21,15384674;2008;0;0;33
13,98601437;2008;1;0;34
9,615385056;2008;0;0;32
13,07692337;2008;1;0;25
15,38461494;2008;0;1;30
19,23077011;2008;0;0;30
14,42307663;2008;1;1;30
32,05128098;2008;1;0;29
20,67307663;2008;0;0;28
16,34615326;2008;1;1;28
16,82692337;2008;1;0;28
11,15384579;2008;1;0;34
13,94230747;2008;1;1;31
14,52991486;2008;0;0;29
32,69230652;2008;1;0;30
13,46153831;2008;1;1;25
33,76068497;2008;1;0;25
40,86538315;2008;1;1;29
17,1428566;2008;1;0;25
24,03846169;2008;1;1;25
22;2008;0;0;29
17,78846169;2008;1;0;27
17,78846169;2008;1;1;26
21,63461494;2008;1;1;33
16,82692337;2008;1;1;31
22,59615326;2008;1;1;28
21,63461494;2008;0;0;29
38,46154022;2008;0;0;30
5,769230843;2008;0;0;32
6;2008;0;0;34
7,800000191;2008;0;1;32
14,90384579;2008;1;1;29
11,53846169;2008;0;0;30
14,39999962;2008;0;0;30
17,30769157;2008;0;0;28
16,23931694;2008;0;0;29
12,82051277;2008;1;1;25
10,09615421;2008;0;1;29
8,5;2008;1;0;33
15,14423084;2008;0;1;25
11,09467411;2008;1;1;34
11,96581173;2008;1;1;25
14,90384579;2008;0;0;34
14,90384579;2008;1;1;30
7,692307472;2008;0;0;31
19,23077011;2008;1;1;28
13,17016315;2008;1;0;30
14,0625;2008;1;1;27
12,0005064;2008;0;1;25
20,2429142;2008;0;1;31
10,9375;2008;0;1;32
18,02884674;2008;0;0;29
24,03846169;2008;1;1;25
16,82692337;2008;0;0;28
7,692307472;2008;0;0;28
11,53846169;2008;0;1;34
11,53846169;2008;0;0;33
22;2008;0;0;31
32,02614212;2008;1;0;32
32,21154022;2008;0;1;25
21,63461494;2008;1;0;25
6,25;2008;0;1;30
8;2008;0;1;27
16,02564049;2008;0;0;26
9,615385056;2008;1;0;30
11,25;2008;0;1;34
38,06089783;2008;1;0;33
6,868131638;2008;1;1;26
14,05325413;2008;0;0;25
52,88461685;2008;1;0;33
18,75;2008;1;0;27
12,2863245;2008;0;1;25
23,50427437;2008;0;0;32
17,78846169;2008;0;0;33
7,693269253;2008;0;0;32
43,27019119;2008;1;1;31
18,7509613;2008;1;1;32
11,05769253;2008;0;0;28
10,57692337;2008;0;1;26
16,82692337;2008;1;1;26
23,07692337;2008;0;0;25
14,71153831;2008;0;0;32
19,27884674;2008;0;0;29
36,05769348;2008;0;1;30
11,53846169;2008;0;1;31
28,1339035;2008;0;0;28
16,82692337;2008;0;1;28
8,653845787;2008;1;1;27
24,03846169;2008;0;0;34
28,84615326;2008;0;0;28
15,38461494;2008;0;0;29
9;2008;0;1;28
21,03365326;2008;1;1;28
12,01923084;2008;0;1;28
8,241758347;2008;0;1;32
56,73077011;2008;1;0;29
10;2008;0;0;32
4,326922894;2008;0;0;26
8,241758347;2008;0;0;32
11,53942299;2008;0;1;27
4,945055008;2008;0;0;33
12,01923084;2008;0;1;32
16,82692337;2008;1;1;27
16,00961494;2008;1;1;26
22,11538506;2008;1;1;30
14,36923122;2008;0;0;28
8,17307663;2008;0;0;29
14,33566475;2008;1;0;26
18,77289391;2008;1;0;28
12,01923084;2008;0;0;29
2,692307711;2008;0;1;27
11,92307663;2008;0;0;26
19,23077011;2008;0;1;34
16,82692337;2008;0;0;25
20,44230843;2008;0;0;34
29,70085526;2008;1;1;30
21,63461494;2008;0;0;30
8,653845787;2008;0;1;33
15,86538506;2008;0;0;34
21,63461494;2008;1;1;33
16,25;2008;1;1;27
6,639194012;2008;1;0;27
12,5;2008;0;1;33
16,82692337;2008;0;1;31
15,38461494;2008;0;1;29
36,05769348;2008;1;0;31
10,57692337;2008;1;0;31
19,23077011;2008;1;1;28
19,23077011;2008;1;1;28
20,19230843;2008;0;0;28
13,46153831;2008;1;0;28
19,23077011;2008;0;0;27
19,23077011;2008;1;0;29
39,23077011;2008;1;0;26
13,77024269;2008;0;0;30
5,829121113;2008;0;1;29
10,57692337;2008;0;0;28
13,46153831;2008;0;0;33
9,134614945;2008;0;1;27
17,30769157;2008;0;0;34
22,30769157;2008;1;1;32
3,365384579;2008;0;1;31
21,63461494;2008;1;1;29
36,05769348;2008;1;0;28
32,05128098;2008;1;1;30
15,38461494;2008;0;0;29
19,23077011;2008;1;1;25
67,30769348;2008;1;1;25
30,76922989;2008;1;0;27
12,82051277;2008;0;0;34
17,30769157;2008;0;1;27
13,46153831;2008;1;1;31
12,5;2008;0;1;27
17,30769157;2008;0;1;27
15,38461494;2008;1;1;28
20,67307663;2008;1;1;26
11,29807663;2008;0;0;34
7,692307472;2008;0;1;25
7,692307472;2008;0;0;25
28,84615326;2008;0;0;31
8,653845787;2008;0;0;31
24,03846169;2008;1;0;30
28,84615326;2008;1;0;29
7,211538315;2008;0;0;33
18,26922989;2008;1;0;25
14,90384579;2008;1;1;25
23,07692337;2008;1;1;30
21,15384674;2008;1;0;25
16,02564049;2008;1;1;27
33,65384674;2008;1;0;26
22,11538506;2008;1;1;29
26,44230843;2008;1;0;34
37,5;2008;1;0;32
32,05128098;2008;1;0;31
25;2008;1;1;29
11,53846169;2008;0;1;32
19,23077011;2008;0;0;27
26,44230843;2008;0;0;25
19,23077011;2008;1;0;26
24,03846169;2008;1;0;25
23,07692337;2008;1;0;26
10;2008;0;0;28
19,23077011;2008;1;1;30
23,07692337;2008;1;1;25
13,46153831;2008;0;0;32
14,42307663;2008;1;1;31
10,98901081;2008;0;0;27
10;2008;0;0;26
26,44230843;2008;1;0;34
22,69230843;2008;1;0;29
16,82692337;2008;1;1;25
32,69230652;2008;1;0;28
13,46153831;2008;0;0;30
13,46153831;2008;1;1;31
17,15176773;2008;0;0;32
17,30769157;2008;1;1;26
18,26922989;2008;1;0;33
36,29807663;2008;1;0;34
12,5;2008;0;1;26
10,68376064;2008;0;1;26
19,23077011;2008;1;1;33
17,78846169;2008;1;1;27
15,38461494;2008;0;0;32
16,82692337;2008;1;1;32
14,42307663;2008;0;1;33
7,211538315;2008;1;0;26
33,65384674;2008;1;0;31
14,42307663;2008;0;0;33
36,05769348;2008;1;0;27
13,98601437;2008;0;0;33
16,82692337;2008;0;0;34
10,57692337;2008;0;0;25
12,5;2008;0;1;26
14,10256386;2008;1;1;32
36,53845978;2008;1;0;34
17,30769157;2008;1;1;34
22,22222137;2008;1;0;25
30;2008;1;0;34
14,42307663;2008;1;1;34
31,88259125;2008;1;0;33
10,57692337;2008;0;0;30
10,57692337;2008;0;1;27
8,11965847;2008;0;0;25
23,50427437;2008;1;0;28
23,07692337;2008;0;0;27
25,96153831;2008;1;1;34
48,07692337;2008;1;0;34
12,01923084;2008;0;1;29
5;2008;0;1;25
27,77777863;2008;0;0;33
12,5;2008;0;0;26
13,89423084;2008;0;0;30
22,11538506;2008;1;1;34
18,17307663;2008;0;0;34
11,92307663;2008;0;0;28
13,46153831;2008;0;0;27
7,692307472;2008;0;0;32
18;2008;0;0;31
11,11111069;2008;0;0;27
11,25;2008;0;1;31
14,66346169;2008;1;0;30
11,25;2008;1;1;27
6,991164208;2008;0;1;25
8,406923294;2008;0;1;30
13,14102554;2008;1;1;34
16,39999962;2008;1;0;33
20,29914474;2008;1;1;31
11,29807663;2008;0;0;25
18,26922989;2008;1;0;29
13,97959137;2008;1;1;30
6,95581007;2008;0;1;29
27,2435894;2008;1;0;32
14,09135056;2008;0;0;27
12,82051277;2008;0;0;25
10,09615421;2008;0;1;29
12,01923084;2008;0;0;31
9,401709557;2008;0;0;26
8,653845787;2008;0;1;30
8,174038887;2008;0;0;33
14,42307663;2008;0;1;31
15,38461494;2008;0;1;34
4,662004471;2008;1;1;29
6,25;2008;0;1;28
4,591836929;2008;0;1;26
21,63461494;2008;0;0;29
6,826922894;2008;0;1;25
16,82692337;2008;0;0;29
24,03798103;2008;0;0;26
25,64102554;2008;0;0;30
14,42307663;2008;0;1;30
11,53846169;2008;0;0;33
14,23076916;2008;1;0;31
15,38461494;2008;0;1;27
11,09467411;2008;1;1;26
17,71255112;2008;1;1;28
24,03846169;2008;1;0;25
13,46153831;2008;0;0;27
19,23077011;2008;1;1;33
8,653845787;2008;0;1;27
6,610577107;2008;1;0;31
21,67832184;2008;1;0;30
33,65384674;2008;1;0;29
22,59615326;2008;1;1;32
12,5;2008;0;1;34
16,66666603;2008;0;0;29
19,23077011;2008;0;0;32
19,23077011;2008;0;0;28
18,125;2008;0;1;25
19,71153831;2008;1;1;27
16,82692337;2008;0;0;32
12,74725246;2008;0;1;32
31,25;2008;1;0;27
12,01923084;2008;0;1;26
24,03846169;2008;0;0;27
17,78846169;2008;1;1;28
9,730288506;2008;0;0;25
23,55769157;2008;0;0;25
18,63905334;2008;1;0;33
38,46154022;2008;1;0;32
23,93162346;2008;1;1;28
28,32167816;2008;1;0;31
16,82788467;2008;1;1;34
11,53846169;2008;0;0;27
29,572649;2008;1;0;33
19,23077011;2008;1;1;30
18,26922989;2008;1;1;25
14,32880878;2008;0;1;32
12,98076916;2008;0;1;34
14,23076916;2008;0;0;34
23,07692337;2008;1;1;32
19,23077011;2008;0;0;27
35,7142868;2008;0;1;27
22,11538506;2008;1;1;34
19,23077011;2008;0;0;29
10,57692337;2008;0;1;28
12,82051277;2008;0;0;28
15,06410217;2008;0;0;30
28,84615326;2008;1;0;26
6,009615421;2008;0;1;26
20,19230843;2008;1;1;33
12,01923084;2008;1;1;28
16,82692337;2008;1;0;32
8,653845787;2008;1;1;30
14,42307663;2008;0;1;27
12,01923084;2008;0;0;26
31,25;2008;1;0;30
2,051282167;2008;0;1;30
16,7148819;2008;0;0;27
12,02019215;2008;1;0;27
13,70192337;2008;0;0;33
13,87788486;2008;1;1;29
9,75;2008;0;0;32
9,230769157;2008;0;0;27
4,273504257;2008;0;0;29
34,72222137;2008;1;1;29
21,63461494;2008;1;0;26
11,85897446;2008;0;0;29
11,53846169;2008;0;1;32
19,23077011;2008;0;0;28
40,86538315;2008;1;0;29
15,45189476;2008;1;1;28
24,03846169;2008;0;1;34
21,875;2008;1;1;28
30,04807663;2008;1;1;31
11,05769253;2008;0;1;32
16,82788467;2008;0;1;33
19,71153831;2008;0;1;32
10;2008;1;1;29
19,23077011;2008;1;1;30
7,5;2008;0;1;34
24,03846169;2008;1;1;28
9,134614945;2008;0;0;34
8,17307663;2008;0;1;32
16,82692337;2008;0;0;34
12,01923084;2008;0;1;31
12,01923084;2008;0;0;31
9,615385056;2008;0;0;31
11,05769253;2008;0;0;33
16,82692337;2008;1;1;25
14,42307663;2008;0;1;33
9,615385056;2008;0;0;34
15,22435856;2008;1;0;29
9,615385056;2008;1;1;25
21,63461494;2008;1;1;31
48,07692337;2008;1;1;32
19,23077011;2008;0;0;34
9,615385056;2008;0;1;30
14,9572649;2008;1;1;32
5,769230843;2008;0;1;25
9,615385056;2008;1;0;28
7,692307472;2008;0;0;28
24,03846169;2008;1;1;30
11,05769253;2008;0;1;30
12,01923084;2008;0;0;34
8,653845787;2008;1;0;33
14,90384579;2008;0;0;32
26,44230843;2008;0;1;32
19,23077011;2008;1;0;26
10;2008;0;0;27
12,01923084;2008;1;1;34
28,84615326;2008;1;0;34
41,34615326;2008;1;1;34
5,769230843;2008;0;1;31
9,615385056;2008;1;1;33
28,84615326;2008;1;1;31
32,05128098;2008;1;0;29
18,26922989;2008;1;0;33
18,49112511;2008;1;0;33
7,211538315;2008;0;1;34
9,861932755;2008;0;1;29
12,01923084;2008;1;0;25
9,401709557;2008;1;1;30
38,46154022;2008;1;0;34
45,19230652;2008;0;0;34
19,23077011;2008;1;1;31
15;2008;0;1;26
24;2008;1;0;31
13,75;2008;1;1;29
26,92307663;2008;0;0;30
14,42307663;2008;1;1;29
9,230769157;2008;0;1;31
9,518259049;2008;0;0;31
10,57692337;2008;0;0;33
20,19230843;2008;0;1;30
30,76922989;2008;0;0;25
12,01923084;2008;0;0;27
16,25;2008;1;0;32
36,05769348;2008;1;0;30
52,08333206;2008;0;0;33
27,47252655;2008;1;1;26
27,88461494;2008;1;0;26
28,84615326;2008;1;0;32
33,65384674;2008;1;1;25
29,56730843;2008;1;0;26
12,5;2008;0;0;31
23,07692337;2008;0;0;29
16,97115326;2008;0;1;30
45,19230652;2008;1;0;33
7,692307472;2008;0;1;30
27,47252655;2008;0;0;32
19,23077011;2008;0;1;28
19,23077011;2008;0;0;31
22,11538506;2008;1;0;32
14,42307663;2008;1;1;31
16,82692337;2008;1;1;30
14,9572649;2008;1;0;27
14,42307663;2008;0;0;34
14,42307663;2008;0;0;28
20,38461494;2008;0;0;33
15,48076916;2008;0;1;28
9,615385056;2008;0;1;27
20,87179565;2008;0;0;34
21,63461494;2008;1;0;32
11,53846169;2008;1;1;31
6,372115612;2008;0;1;28
9,615385056;2008;0;0;34
8,653845787;2008;0;0;34
32,21154022;2008;0;1;26
22,5;2008;1;1;29
15,86538506;2008;1;0;31
8,98990345;2008;0;0;32
14,42307663;2008;1;0;27
17,54807663;2008;1;1;34
7,692307472;2008;1;0;25
14,42307663;2008;0;1;28
9,615385056;2008;1;1;26
11,77884579;2008;1;1;31
12,82051277;2008;0;0;33
13,46153831;2008;1;1;31
7,211538315;2008;0;0;28
34,61538315;2008;1;1;31
6,474359036;2008;0;0;25
15,38461494;2008;0;0;31
34,61538315;2008;1;0;28
21,63461494;2008;0;0;28
28,84615326;2008;1;0;25
19,23077011;2008;1;1;29
16,66666603;2008;0;0;30
15,38461494;2008;1;1;34
18,02884674;2008;1;0;34
27,45098114;2008;1;0;28
12,01923084;2008;1;1;27
37,39316177;2008;1;1;33
6,25;2008;0;1;34
15,86538506;2008;0;1;34
19,23077011;2008;0;1;26
21,97802162;2008;0;0;26
31,25;2008;1;1;31
12,82051277;2008;0;1;31
16,48351669;2008;0;1;28
16,82692337;2008;1;1;26
18,45376778;2008;1;0;28
25,94038391;2008;1;0;25
9,615385056;2008;0;1;30
11,53846169;2008;0;1;32
22,11538506;2008;1;1;30
19,23077011;2008;1;0;34
17,30769157;2008;0;1;32
8,653845787;2008;0;0;33
11,05769253;2008;0;1;34
9,575416565;2008;1;0;28
14,12644196;2008;1;1;25
9,615385056;2008;0;1;34
21;2008;1;1;26
7,5;2008;0;1;25
19,23077011;2008;1;0;25
3,365384579;2008;0;1;34
14,42307663;2008;0;0;34
17,93269157;2008;1;1;30
11;2008;0;1;34
9,230769157;2008;0;1;34
29,80769157;2008;1;0;33
24,4755249;2008;1;1;32
9,615385056;2008;1;1;26
7,211538315;2008;0;0;27
21,63461494;2008;1;1;27
16,7148819;2008;0;0;28
13,63636398;2008;0;0;27
14,42307663;2008;0;1;30
6,072874546;2008;0;1;30
8;2008;0;0;29
11,68126869;2008;0;0;25
35,38461685;2008;1;1;30
18,50961494;2008;1;1;32
31,25;2008;1;1;28
24,03846169;2008;1;0;28
43,26922989;2008;1;0;31
13,18681335;2008;0;1;31
28,84615326;2008;1;0;25
37,91249847;2008;0;0;33
9,615385056;2008;1;1;30
9;2008;0;0;26
11,53846169;2008;0;0;32
27,88461494;2008;1;1;30
19,11437225;2008;1;1;26
24,03846169;2008;1;1;28
20;2008;1;0;32
16,66666603;2008;1;1;30
39,42307663;2008;0;0;33
10,09615421;2008;0;1;25
34,18803406;2008;1;0;29
8,653845787;2008;0;1;29
20,19230843;2008;1;1;26
14,42307663;2008;0;0;30
24,03846169;2008;0;0;29
12,01923084;2008;0;1;30
12,5;2008;1;1;26
19,27083397;2008;0;0;31
12,01923084;2008;0;0;28
29,38034248;2008;1;1;32
12,5;2008;0;0;33
8,861538887;2008;1;0;25
15,625;2008;1;0;34
16,82692337;2008;1;0;26
13,46153831;2008;0;0;34
14,52991486;2008;0;1;33
36,6300354;2008;0;0;34
18,18181801;2008;0;0;33
7,211538315;2008;0;1;27
19,23077011;2008;0;0;26
6,857142925;2008;0;0;26
25,51020432;2008;0;0;29
18,26922989;2008;0;0;30
29,80769157;2008;1;0;31
11,53846169;2008;0;0;32
16,82692337;2008;1;0;28
23,07692337;2008;0;0;25
26,22377586;2008;0;0;32
17,09401703;2008;0;0;26
22,47806931;2008;1;1;34
11,53846169;2008;0;0;32
28,84615326;2008;1;0;34
9,615385056;2008;0;0;32
16,66666603;2008;0;0;26
8,653845787;2008;0;1;30
18,49112511;2008;0;0;30
38,46154022;2008;0;0;33
16,34615326;2008;1;1;25
23,55769157;2008;1;1;32
13,31360912;2008;0;0;27
12,5;2008;0;1;33
14,42307663;2008;0;1;31
8;2008;0;0;25
19,23077011;2008;1;0;27
9,615385056;2008;0;0;34
22,50409126;2008;1;0;31
13,67521381;2008;0;0;27
17,30769157;2008;0;0;26
7,03125;2008;0;1;30
26,44230843;2008;0;0;29
15,70240402;2008;0;1;28
19,23077011;2008;0;0;28
14,79591846;2008;0;0;32
30,76922989;2008;1;0;28
10,57692337;2008;0;1;25
18,50961494;2008;1;1;34
4,807692528;2008;0;1;33
17,88908768;2008;0;0;25
12,01923084;2008;1;1;25
26,22377586;2008;0;0;27
33,65384674;2008;1;0;33
12,98076916;2008;0;1;32
13,48633575;2008;0;1;28
6,25;2008;1;1;26
4,807692528;2008;0;1;29
14,42307663;2008;1;0;32
5,769230843;2008;0;1;29
12,01923084;2008;0;0;27
19,23077011;2008;0;0;30
19,23077011;2008;1;1;25
21,15384674;2008;1;0;33
21,36752129;2008;1;0;32
55,28845978;2008;1;1;33
6,346153736;2008;1;1;29
39,2156868;2008;1;0;33
16,34615326;2008;1;0;34
20;2008;1;0;32
20,67307663;2008;1;0;27
7,5;2008;0;0;29
16,02564049;2008;0;0;30
14,42307663;2008;0;1;29
26,79999924;2008;1;1;32
10,09615421;2008;1;1;31
23,33333397;2008;1;1;32
16,34615326;2008;0;0;30
9;2008;0;0;34
16,82692337;2008;1;1;31
19,23077011;2008;0;0;34
16,82692337;2008;0;1;33
19,23077011;2008;0;1;33
7,692307472;2008;0;0;25
7,692307472;2008;0;1;33
33,65384674;2008;1;0;32
31,25;2008;1;0;25
7,396449566;2008;0;1;31
11,53846169;2008;0;0;30
21,63461494;2008;1;0;25
11,05769253;2008;0;0;31
21,36752129;2008;1;0;34
6,730769157;2008;0;0;27
8,653845787;2008;0;1;31
15,38461494;2008;0;0;29
38,46154022;2008;0;0;30
19,23077011;2008;0;0;26
12,01923084;2008;0;1;32
35,57692337;2008;1;0;34
21,63461494;2008;1;0;27
10,35503006;2008;1;0;31
8,000961304;2008;0;0;29
11,25;2008;0;1;28
8,17307663;2008;0;1;31
11,53846169;2008;0;0;30
11,25;2008;0;0;28
18,46153831;2008;1;0;28
28,84615326;2008;0;0;31
33,65384674;2008;0;1;29
15,38461494;2008;1;1;25
26,22377586;2008;0;0;32
13,46153831;2008;0;0;34
11,04423046;2008;1;1;34
12,5;2008;1;1;30
12,98076916;2008;0;1;25
10,20408154;2008;1;1;34
17,30769157;2008;1;1;27
7,212019444;2008;1;1;27
22,43589783;2008;1;0;27
28,52564049;2008;1;0;29
17,98077011;2008;1;0;33
17,30769157;2008;0;1;33
14,42307663;2008;0;0;31
25,57692337;2008;0;0;32
32,21154022;2008;0;0;29
9,615385056;2008;1;1;29
14,23076916;2008;0;0;31
13,65384579;2008;1;0;29
14,42307663;2008;0;0;25
15,86538506;2008;1;0;27
14,97596169;2008;1;1;25
12,01923084;2008;0;0;31
6,490384579;2008;0;1;32
13,46153831;2008;0;0;34
11,53846169;2008;0;1;29
20,19230843;2008;1;0;31
11,53846169;2008;0;1;30
10,57692337;2008;1;1;30
19,85899925;2008;0;0;31
9;2008;0;1;33
15,73426533;2008;0;0;34
12,76223755;2008;1;1;29
13,46153831;2008;1;0;26
18,94375038;2008;0;0;32
8,571428299;2008;0;1;28
6,730769157;2008;1;1;33
12,98076916;2008;0;0;32
7,428571224;2008;0;1;34
5,208333492;2008;0;0;27
21,63461494;2008;1;0;27
24,03846169;2008;0;0;32
24,03846169;2008;1;1;31
18,75;2008;0;0;31
2,884615421;2008;0;1;28
12,5;2008;1;1;27
10,57692337;2008;0;0;25
17,30769157;2008;1;1;30
13,46153831;2008;0;0;30
15,38461494;2008;1;1;33
18,84615326;2008;1;0;32
54,9450531;2008;1;1;34
22,92899323;2008;1;1;33
19,23077011;2008;1;1;26
19,23077011;2008;0;1;27
21,36752129;2008;0;0;28
18,26922989;2008;1;1;26
11,88811207;2008;1;0;29
28,84615326;2008;1;1;28
16,34711456;2008;1;0;33
17,71255112;2008;1;0;31
17,30769157;2008;1;1;33
17,71255112;2008;1;1;27
15,38461494;2008;1;1;31
19,23077011;2008;1;0;33
15;2008;1;1;31
3,461538553;2008;0;0;31
11,5;2008;0;0;26
10,57692337;2008;0;0;28
14,90384579;2008;1;1;25
22,8115387;2008;0;0;29
13,31360912;2008;0;0;32
16,34615326;2008;0;1;33
30,28846169;2008;0;0;34
17,25;2008;0;1;34
27,73668671;2008;0;0;28
27,73668671;2008;0;0;27
32,69230652;2008;1;0;29
16,82692337;2008;1;1;29
13,67521381;2008;0;0;26
7,553124905;2008;0;0;31
15,38461494;2008;0;0;27
22,97008514;2008;1;1;26
28,84615326;2008;0;0;31
9,615385056;2008;0;1;30
20,19230843;2008;0;0;31
19,23077011;2008;1;1;34
10,57692337;2008;1;1;29
21,63461494;2008;0;0;27
16,82692337;2008;1;1;31
14,25;2008;0;1;32
13,46153831;2008;0;0;25
15,38461494;2008;0;1;25
7,692307472;2008;0;1;28
24,51922989;2008;1;1;28
9,157691956;2008;0;0;28
11,05769253;2008;0;1;32
11,05769253;2008;0;1;33
9,134614945;2008;0;1;31
11,53846169;2008;0;0;31
26,44230843;2008;0;0;25
2,884615421;2008;0;1;27
14,42307663;2008;0;0;32
21,91413307;2008;0;0;28
8,835759163;2008;0;1;26
18,75;2008;0;0;32
14,42307663;2008;0;1;33
23,07692337;2008;0;0;31
15,38461494;2008;0;1;30
26,44230843;2008;1;1;34
11,05769253;2008;0;1;30
5,288461685;2008;0;1;25
28,93518448;2008;1;1;29
34,18803406;2008;1;0;33
26,44230843;2008;0;0;33
20,34097672;2008;1;1;32
15;2008;1;0;32
14,42307663;2008;1;1;25
19,23077011;2008;1;0;25
4,591836929;2008;0;1;34
25,48077011;2008;0;1;31
19,23077011;2008;1;1;27
9,615385056;2008;0;0;30
12,5;2008;1;0;29
12,98076916;2008;0;1;26
19,71153831;2008;0;1;29
37,0370369;2008;1;0;27
13,46153831;2008;1;0;32
21,63461494;2008;1;1;26
9,615385056;2008;0;1;30
12,01923084;2008;0;0;26
8,241758347;2008;0;1;25
23,07692337;2008;1;0;34
18,46153831;2008;1;1;28
8,653845787;2008;0;1;32
12,82051277;2008;0;0;34
12,5;2008;0;0;29
14,10256386;2008;0;1;30
38,46154022;2008;1;1;29
21,5;2008;0;0;32
12,01923084;2008;0;0;25
11;2008;0;1;28
